barcode_index_matrix,index,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11
Anc80BC_1648,1648,1,1,0,0,1,1,1,0,0,0,0
Anc80BC_1649,1649,1,1,0,0,1,1,1,0,0,0,1
Anc80BC_1650,1650,1,1,0,0,1,1,1,0,0,1,0
Anc80BC_1651,1651,1,1,0,0,1,1,1,0,0,1,1
Anc80BC_1652,1652,1,1,0,0,1,1,1,0,1,0,0
Anc80BC_1653,1653,1,1,0,0,1,1,1,0,1,0,1
Anc80BC_1654,1654,1,1,0,0,1,1,1,0,1,1,0
Anc80BC_1655,1655,1,1,0,0,1,1,1,0,1,1,1
Anc80BC_1656,1656,1,1,0,0,1,1,1,1,0,0,0
Anc80BC_1657,1657,1,1,0,0,1,1,1,1,0,0,1
Anc80BC_1658,1658,1,1,0,0,1,1,1,1,0,1,0
Anc80BC_1659,1659,1,1,0,0,1,1,1,1,0,1,1
Anc80BC_1660,1660,1,1,0,0,1,1,1,1,1,0,0
Anc80BC_1661,1661,1,1,0,0,1,1,1,1,1,0,1
Anc80BC_1662,1662,1,1,0,0,1,1,1,1,1,1,0
Anc80BC_1663,1663,1,1,0,0,1,1,1,1,1,1,1
Anc80BC_1664,1664,1,1,0,1,0,0,0,0,0,0,0
Anc80BC_1665,1665,1,1,0,1,0,0,0,0,0,0,1
Anc80BC_1666,1666,1,1,0,1,0,0,0,0,0,1,0
Anc80BC_1667,1667,1,1,0,1,0,0,0,0,0,1,1
Anc80BC_1668,1668,1,1,0,1,0,0,0,0,1,0,0
Anc80BC_1669,1669,1,1,0,1,0,0,0,0,1,0,1
Anc80BC_1670,1670,1,1,0,1,0,0,0,0,1,1,0
Anc80BC_1671,1671,1,1,0,1,0,0,0,0,1,1,1
Anc80BC_1672,1672,1,1,0,1,0,0,0,1,0,0,0
Anc80BC_1673,1673,1,1,0,1,0,0,0,1,0,0,1
Anc80BC_1674,1674,1,1,0,1,0,0,0,1,0,1,0
Anc80BC_1675,1675,1,1,0,1,0,0,0,1,0,1,1
Anc80BC_1676,1676,1,1,0,1,0,0,0,1,1,0,0
Anc80BC_1677,1677,1,1,0,1,0,0,0,1,1,0,1
Anc80BC_1678,1678,1,1,0,1,0,0,0,1,1,1,0
Anc80BC_1679,1679,1,1,0,1,0,0,0,1,1,1,1
Anc80BC_1680,1680,1,1,0,1,0,0,1,0,0,0,0
Anc80BC_1681,1681,1,1,0,1,0,0,1,0,0,0,1
Anc80BC_1682,1682,1,1,0,1,0,0,1,0,0,1,0
Anc80BC_1683,1683,1,1,0,1,0,0,1,0,0,1,1
Anc80BC_1684,1684,1,1,0,1,0,0,1,0,1,0,0
Anc80BC_1685,1685,1,1,0,1,0,0,1,0,1,0,1
Anc80BC_1686,1686,1,1,0,1,0,0,1,0,1,1,0
Anc80BC_1687,1687,1,1,0,1,0,0,1,0,1,1,1
Anc80BC_1688,1688,1,1,0,1,0,0,1,1,0,0,0
Anc80BC_1689,1689,1,1,0,1,0,0,1,1,0,0,1
Anc80BC_1690,1690,1,1,0,1,0,0,1,1,0,1,0
Anc80BC_1691,1691,1,1,0,1,0,0,1,1,0,1,1
Anc80BC_1692,1692,1,1,0,1,0,0,1,1,1,0,0
Anc80BC_1693,1693,1,1,0,1,0,0,1,1,1,0,1
Anc80BC_1694,1694,1,1,0,1,0,0,1,1,1,1,0
Anc80BC_1695,1695,1,1,0,1,0,0,1,1,1,1,1
Anc80BC_1696,1696,1,1,0,1,0,1,0,0,0,0,0
Anc80BC_1697,1697,1,1,0,1,0,1,0,0,0,0,1
Anc80BC_1698,1698,1,1,0,1,0,1,0,0,0,1,0
Anc80BC_1699,1699,1,1,0,1,0,1,0,0,0,1,1
Anc80BC_1700,1700,1,1,0,1,0,1,0,0,1,0,0
Anc80BC_1701,1701,1,1,0,1,0,1,0,0,1,0,1
Anc80BC_1702,1702,1,1,0,1,0,1,0,0,1,1,0
Anc80BC_1703,1703,1,1,0,1,0,1,0,0,1,1,1
Anc80BC_1704,1704,1,1,0,1,0,1,0,1,0,0,0
Anc80BC_1705,1705,1,1,0,1,0,1,0,1,0,0,1
Anc80BC_1706,1706,1,1,0,1,0,1,0,1,0,1,0
Anc80BC_1707,1707,1,1,0,1,0,1,0,1,0,1,1
Anc80BC_1708,1708,1,1,0,1,0,1,0,1,1,0,0
Anc80BC_1709,1709,1,1,0,1,0,1,0,1,1,0,1
Anc80BC_1710,1710,1,1,0,1,0,1,0,1,1,1,0
Anc80BC_1711,1711,1,1,0,1,0,1,0,1,1,1,1
Anc80BC_1712,1712,1,1,0,1,0,1,1,0,0,0,0
Anc80BC_1713,1713,1,1,0,1,0,1,1,0,0,0,1
Anc80BC_1714,1714,1,1,0,1,0,1,1,0,0,1,0
Anc80BC_1715,1715,1,1,0,1,0,1,1,0,0,1,1
Anc80BC_1716,1716,1,1,0,1,0,1,1,0,1,0,0
Anc80BC_1717,1717,1,1,0,1,0,1,1,0,1,0,1
Anc80BC_1718,1718,1,1,0,1,0,1,1,0,1,1,0
Anc80BC_1719,1719,1,1,0,1,0,1,1,0,1,1,1
Anc80BC_1720,1720,1,1,0,1,0,1,1,1,0,0,0
Anc80BC_1721,1721,1,1,0,1,0,1,1,1,0,0,1
Anc80BC_1722,1722,1,1,0,1,0,1,1,1,0,1,0
Anc80BC_1723,1723,1,1,0,1,0,1,1,1,0,1,1
Anc80BC_1724,1724,1,1,0,1,0,1,1,1,1,0,0
Anc80BC_1725,1725,1,1,0,1,0,1,1,1,1,0,1
Anc80BC_1726,1726,1,1,0,1,0,1,1,1,1,1,0
Anc80BC_1727,1727,1,1,0,1,0,1,1,1,1,1,1
Anc80BC_1728,1728,1,1,0,1,1,0,0,0,0,0,0
Anc80BC_1729,1729,1,1,0,1,1,0,0,0,0,0,1
Anc80BC_1730,1730,1,1,0,1,1,0,0,0,0,1,0
Anc80BC_1731,1731,1,1,0,1,1,0,0,0,0,1,1
Anc80BC_1732,1732,1,1,0,1,1,0,0,0,1,0,0
Anc80BC_1733,1733,1,1,0,1,1,0,0,0,1,0,1
Anc80BC_1734,1734,1,1,0,1,1,0,0,0,1,1,0
Anc80BC_1735,1735,1,1,0,1,1,0,0,0,1,1,1
Anc80BC_1736,1736,1,1,0,1,1,0,0,1,0,0,0
Anc80BC_1737,1737,1,1,0,1,1,0,0,1,0,0,1
Anc80BC_1738,1738,1,1,0,1,1,0,0,1,0,1,0
Anc80BC_1739,1739,1,1,0,1,1,0,0,1,0,1,1
Anc80BC_1740,1740,1,1,0,1,1,0,0,1,1,0,0
Anc80BC_1741,1741,1,1,0,1,1,0,0,1,1,0,1
Anc80BC_1742,1742,1,1,0,1,1,0,0,1,1,1,0
Anc80BC_1743,1743,1,1,0,1,1,0,0,1,1,1,1
Anc80BC_1744,1744,1,1,0,1,1,0,1,0,0,0,0
Anc80BC_1745,1745,1,1,0,1,1,0,1,0,0,0,1
Anc80BC_1746,1746,1,1,0,1,1,0,1,0,0,1,0
Anc80BC_1747,1747,1,1,0,1,1,0,1,0,0,1,1
Anc80BC_1748,1748,1,1,0,1,1,0,1,0,1,0,0
Anc80BC_1749,1749,1,1,0,1,1,0,1,0,1,0,1
Anc80BC_1750,1750,1,1,0,1,1,0,1,0,1,1,0
Anc80BC_1751,1751,1,1,0,1,1,0,1,0,1,1,1
Anc80BC_1752,1752,1,1,0,1,1,0,1,1,0,0,0
Anc80BC_1753,1753,1,1,0,1,1,0,1,1,0,0,1
Anc80BC_1754,1754,1,1,0,1,1,0,1,1,0,1,0
Anc80BC_1755,1755,1,1,0,1,1,0,1,1,0,1,1
Anc80BC_1756,1756,1,1,0,1,1,0,1,1,1,0,0
Anc80BC_1757,1757,1,1,0,1,1,0,1,1,1,0,1
Anc80BC_1758,1758,1,1,0,1,1,0,1,1,1,1,0
Anc80BC_1759,1759,1,1,0,1,1,0,1,1,1,1,1
Anc80BC_1760,1760,1,1,0,1,1,1,0,0,0,0,0
Anc80BC_1761,1761,1,1,0,1,1,1,0,0,0,0,1
Anc80BC_1762,1762,1,1,0,1,1,1,0,0,0,1,0
Anc80BC_1763,1763,1,1,0,1,1,1,0,0,0,1,1
Anc80BC_1764,1764,1,1,0,1,1,1,0,0,1,0,0
Anc80BC_1765,1765,1,1,0,1,1,1,0,0,1,0,1
Anc80BC_1766,1766,1,1,0,1,1,1,0,0,1,1,0
Anc80BC_1767,1767,1,1,0,1,1,1,0,0,1,1,1
Anc80BC_1768,1768,1,1,0,1,1,1,0,1,0,0,0
Anc80BC_1769,1769,1,1,0,1,1,1,0,1,0,0,1
Anc80BC_1770,1770,1,1,0,1,1,1,0,1,0,1,0
Anc80BC_1771,1771,1,1,0,1,1,1,0,1,0,1,1
Anc80BC_1772,1772,1,1,0,1,1,1,0,1,1,0,0
Anc80BC_1773,1773,1,1,0,1,1,1,0,1,1,0,1
Anc80BC_1774,1774,1,1,0,1,1,1,0,1,1,1,0
Anc80BC_1775,1775,1,1,0,1,1,1,0,1,1,1,1
Anc80BC_1776,1776,1,1,0,1,1,1,1,0,0,0,0
Anc80BC_1777,1777,1,1,0,1,1,1,1,0,0,0,1
Anc80BC_1778,1778,1,1,0,1,1,1,1,0,0,1,0
Anc80BC_1779,1779,1,1,0,1,1,1,1,0,0,1,1
Anc80BC_1780,1780,1,1,0,1,1,1,1,0,1,0,0
Anc80BC_1781,1781,1,1,0,1,1,1,1,0,1,0,1
Anc80BC_1782,1782,1,1,0,1,1,1,1,0,1,1,0
Anc80BC_1783,1783,1,1,0,1,1,1,1,0,1,1,1
Anc80BC_1784,1784,1,1,0,1,1,1,1,1,0,0,0
Anc80BC_1785,1785,1,1,0,1,1,1,1,1,0,0,1
Anc80BC_1786,1786,1,1,0,1,1,1,1,1,0,1,0
Anc80BC_1787,1787,1,1,0,1,1,1,1,1,0,1,1
Anc80BC_1788,1788,1,1,0,1,1,1,1,1,1,0,0
Anc80BC_1789,1789,1,1,0,1,1,1,1,1,1,0,1
Anc80BC_1790,1790,1,1,0,1,1,1,1,1,1,1,0
Anc80BC_1791,1791,1,1,0,1,1,1,1,1,1,1,1
Anc80BC_1792,1792,1,1,1,0,0,0,0,0,0,0,0
Anc80BC_1793,1793,1,1,1,0,0,0,0,0,0,0,1
Anc80BC_1794,1794,1,1,1,0,0,0,0,0,0,1,0
Anc80BC_1795,1795,1,1,1,0,0,0,0,0,0,1,1
Anc80BC_1796,1796,1,1,1,0,0,0,0,0,1,0,0
Anc80BC_1797,1797,1,1,1,0,0,0,0,0,1,0,1
Anc80BC_1798,1798,1,1,1,0,0,0,0,0,1,1,0
Anc80BC_1799,1799,1,1,1,0,0,0,0,0,1,1,1
Anc80BC_1800,1800,1,1,1,0,0,0,0,1,0,0,0
Anc80BC_1801,1801,1,1,1,0,0,0,0,1,0,0,1
Anc80BC_1802,1802,1,1,1,0,0,0,0,1,0,1,0
Anc80BC_1803,1803,1,1,1,0,0,0,0,1,0,1,1
Anc80BC_1804,1804,1,1,1,0,0,0,0,1,1,0,0
Anc80BC_1805,1805,1,1,1,0,0,0,0,1,1,0,1
Anc80BC_1806,1806,1,1,1,0,0,0,0,1,1,1,0
Anc80BC_1807,1807,1,1,1,0,0,0,0,1,1,1,1
Anc80BC_1808,1808,1,1,1,0,0,0,1,0,0,0,0
Anc80BC_1809,1809,1,1,1,0,0,0,1,0,0,0,1
Anc80BC_1810,1810,1,1,1,0,0,0,1,0,0,1,0
Anc80BC_1811,1811,1,1,1,0,0,0,1,0,0,1,1
Anc80BC_1812,1812,1,1,1,0,0,0,1,0,1,0,0
Anc80BC_1813,1813,1,1,1,0,0,0,1,0,1,0,1
Anc80BC_1814,1814,1,1,1,0,0,0,1,0,1,1,0
Anc80BC_1815,1815,1,1,1,0,0,0,1,0,1,1,1
Anc80BC_1816,1816,1,1,1,0,0,0,1,1,0,0,0
Anc80BC_1817,1817,1,1,1,0,0,0,1,1,0,0,1
Anc80BC_1818,1818,1,1,1,0,0,0,1,1,0,1,0
Anc80BC_1819,1819,1,1,1,0,0,0,1,1,0,1,1
Anc80BC_1820,1820,1,1,1,0,0,0,1,1,1,0,0
Anc80BC_1821,1821,1,1,1,0,0,0,1,1,1,0,1
Anc80BC_1822,1822,1,1,1,0,0,0,1,1,1,1,0
Anc80BC_1823,1823,1,1,1,0,0,0,1,1,1,1,1
Anc80BC_1824,1824,1,1,1,0,0,1,0,0,0,0,0
Anc80BC_1825,1825,1,1,1,0,0,1,0,0,0,0,1
Anc80BC_1826,1826,1,1,1,0,0,1,0,0,0,1,0
Anc80BC_1827,1827,1,1,1,0,0,1,0,0,0,1,1
Anc80BC_1828,1828,1,1,1,0,0,1,0,0,1,0,0
Anc80BC_1829,1829,1,1,1,0,0,1,0,0,1,0,1
Anc80BC_1830,1830,1,1,1,0,0,1,0,0,1,1,0
Anc80BC_1831,1831,1,1,1,0,0,1,0,0,1,1,1
Anc80BC_1832,1832,1,1,1,0,0,1,0,1,0,0,0
Anc80BC_1833,1833,1,1,1,0,0,1,0,1,0,0,1
Anc80BC_1834,1834,1,1,1,0,0,1,0,1,0,1,0
Anc80BC_1835,1835,1,1,1,0,0,1,0,1,0,1,1
Anc80BC_1836,1836,1,1,1,0,0,1,0,1,1,0,0
Anc80BC_1837,1837,1,1,1,0,0,1,0,1,1,0,1
Anc80BC_1838,1838,1,1,1,0,0,1,0,1,1,1,0
Anc80BC_1839,1839,1,1,1,0,0,1,0,1,1,1,1
Anc80BC_1840,1840,1,1,1,0,0,1,1,0,0,0,0
Anc80BC_1841,1841,1,1,1,0,0,1,1,0,0,0,1
Anc80BC_1842,1842,1,1,1,0,0,1,1,0,0,1,0
Anc80BC_1843,1843,1,1,1,0,0,1,1,0,0,1,1
Anc80BC_1844,1844,1,1,1,0,0,1,1,0,1,0,0
Anc80BC_1845,1845,1,1,1,0,0,1,1,0,1,0,1
Anc80BC_1846,1846,1,1,1,0,0,1,1,0,1,1,0
Anc80BC_1847,1847,1,1,1,0,0,1,1,0,1,1,1
Anc80BC_1848,1848,1,1,1,0,0,1,1,1,0,0,0
Anc80BC_1849,1849,1,1,1,0,0,1,1,1,0,0,1
Anc80BC_1850,1850,1,1,1,0,0,1,1,1,0,1,0
Anc80BC_1851,1851,1,1,1,0,0,1,1,1,0,1,1
Anc80BC_1852,1852,1,1,1,0,0,1,1,1,1,0,0
Anc80BC_1853,1853,1,1,1,0,0,1,1,1,1,0,1
Anc80BC_1854,1854,1,1,1,0,0,1,1,1,1,1,0
Anc80BC_1855,1855,1,1,1,0,0,1,1,1,1,1,1
Anc80BC_1856,1856,1,1,1,0,1,0,0,0,0,0,0
Anc80BC_1857,1857,1,1,1,0,1,0,0,0,0,0,1
Anc80BC_1858,1858,1,1,1,0,1,0,0,0,0,1,0
Anc80BC_1859,1859,1,1,1,0,1,0,0,0,0,1,1
Anc80BC_1860,1860,1,1,1,0,1,0,0,0,1,0,0
Anc80BC_1861,1861,1,1,1,0,1,0,0,0,1,0,1
Anc80BC_1862,1862,1,1,1,0,1,0,0,0,1,1,0
Anc80BC_1863,1863,1,1,1,0,1,0,0,0,1,1,1
Anc80BC_1864,1864,1,1,1,0,1,0,0,1,0,0,0
Anc80BC_1865,1865,1,1,1,0,1,0,0,1,0,0,1
Anc80BC_1866,1866,1,1,1,0,1,0,0,1,0,1,0
Anc80BC_1867,1867,1,1,1,0,1,0,0,1,0,1,1
Anc80BC_1868,1868,1,1,1,0,1,0,0,1,1,0,0
Anc80BC_1869,1869,1,1,1,0,1,0,0,1,1,0,1
Anc80BC_1870,1870,1,1,1,0,1,0,0,1,1,1,0
Anc80BC_1871,1871,1,1,1,0,1,0,0,1,1,1,1
Anc80BC_1872,1872,1,1,1,0,1,0,1,0,0,0,0
Anc80BC_1873,1873,1,1,1,0,1,0,1,0,0,0,1
Anc80BC_1874,1874,1,1,1,0,1,0,1,0,0,1,0
Anc80BC_1875,1875,1,1,1,0,1,0,1,0,0,1,1
Anc80BC_1876,1876,1,1,1,0,1,0,1,0,1,0,0
Anc80BC_1877,1877,1,1,1,0,1,0,1,0,1,0,1
Anc80BC_1878,1878,1,1,1,0,1,0,1,0,1,1,0
Anc80BC_1879,1879,1,1,1,0,1,0,1,0,1,1,1
Anc80BC_1880,1880,1,1,1,0,1,0,1,1,0,0,0
Anc80BC_1881,1881,1,1,1,0,1,0,1,1,0,0,1
Anc80BC_1882,1882,1,1,1,0,1,0,1,1,0,1,0
Anc80BC_1883,1883,1,1,1,0,1,0,1,1,0,1,1
Anc80BC_1884,1884,1,1,1,0,1,0,1,1,1,0,0
Anc80BC_1885,1885,1,1,1,0,1,0,1,1,1,0,1
Anc80BC_1886,1886,1,1,1,0,1,0,1,1,1,1,0
Anc80BC_1887,1887,1,1,1,0,1,0,1,1,1,1,1
Anc80BC_1888,1888,1,1,1,0,1,1,0,0,0,0,0
Anc80BC_1889,1889,1,1,1,0,1,1,0,0,0,0,1
Anc80BC_1890,1890,1,1,1,0,1,1,0,0,0,1,0
Anc80BC_1891,1891,1,1,1,0,1,1,0,0,0,1,1
Anc80BC_1892,1892,1,1,1,0,1,1,0,0,1,0,0
Anc80BC_1893,1893,1,1,1,0,1,1,0,0,1,0,1
Anc80BC_1894,1894,1,1,1,0,1,1,0,0,1,1,0
Anc80BC_1895,1895,1,1,1,0,1,1,0,0,1,1,1
Anc80BC_1896,1896,1,1,1,0,1,1,0,1,0,0,0
Anc80BC_1897,1897,1,1,1,0,1,1,0,1,0,0,1
Anc80BC_1898,1898,1,1,1,0,1,1,0,1,0,1,0
Anc80BC_1899,1899,1,1,1,0,1,1,0,1,0,1,1
Anc80BC_1900,1900,1,1,1,0,1,1,0,1,1,0,0
Anc80BC_1901,1901,1,1,1,0,1,1,0,1,1,0,1
Anc80BC_1902,1902,1,1,1,0,1,1,0,1,1,1,0
Anc80BC_1903,1903,1,1,1,0,1,1,0,1,1,1,1
Anc80BC_1904,1904,1,1,1,0,1,1,1,0,0,0,0
Anc80BC_1905,1905,1,1,1,0,1,1,1,0,0,0,1
Anc80BC_1906,1906,1,1,1,0,1,1,1,0,0,1,0
Anc80BC_1907,1907,1,1,1,0,1,1,1,0,0,1,1
Anc80BC_1908,1908,1,1,1,0,1,1,1,0,1,0,0
Anc80BC_1909,1909,1,1,1,0,1,1,1,0,1,0,1
Anc80BC_1910,1910,1,1,1,0,1,1,1,0,1,1,0
Anc80BC_1911,1911,1,1,1,0,1,1,1,0,1,1,1
Anc80BC_1912,1912,1,1,1,0,1,1,1,1,0,0,0
Anc80BC_1913,1913,1,1,1,0,1,1,1,1,0,0,1
Anc80BC_1914,1914,1,1,1,0,1,1,1,1,0,1,0
Anc80BC_1915,1915,1,1,1,0,1,1,1,1,0,1,1
Anc80BC_1916,1916,1,1,1,0,1,1,1,1,1,0,0
Anc80BC_1917,1917,1,1,1,0,1,1,1,1,1,0,1
Anc80BC_1918,1918,1,1,1,0,1,1,1,1,1,1,0
Anc80BC_1919,1919,1,1,1,0,1,1,1,1,1,1,1
Anc80BC_1920,1920,1,1,1,1,0,0,0,0,0,0,0
Anc80BC_1921,1921,1,1,1,1,0,0,0,0,0,0,1
Anc80BC_1922,1922,1,1,1,1,0,0,0,0,0,1,0
Anc80BC_1923,1923,1,1,1,1,0,0,0,0,0,1,1
Anc80BC_1924,1924,1,1,1,1,0,0,0,0,1,0,0
Anc80BC_1925,1925,1,1,1,1,0,0,0,0,1,0,1
Anc80BC_1926,1926,1,1,1,1,0,0,0,0,1,1,0
Anc80BC_1927,1927,1,1,1,1,0,0,0,0,1,1,1
Anc80BC_1928,1928,1,1,1,1,0,0,0,1,0,0,0
Anc80BC_1929,1929,1,1,1,1,0,0,0,1,0,0,1
Anc80BC_1930,1930,1,1,1,1,0,0,0,1,0,1,0
Anc80BC_1931,1931,1,1,1,1,0,0,0,1,0,1,1
Anc80BC_1932,1932,1,1,1,1,0,0,0,1,1,0,0
Anc80BC_1933,1933,1,1,1,1,0,0,0,1,1,0,1
Anc80BC_1934,1934,1,1,1,1,0,0,0,1,1,1,0
Anc80BC_1935,1935,1,1,1,1,0,0,0,1,1,1,1
Anc80BC_1936,1936,1,1,1,1,0,0,1,0,0,0,0
Anc80BC_1937,1937,1,1,1,1,0,0,1,0,0,0,1
Anc80BC_1938,1938,1,1,1,1,0,0,1,0,0,1,0
Anc80BC_1939,1939,1,1,1,1,0,0,1,0,0,1,1
Anc80BC_1940,1940,1,1,1,1,0,0,1,0,1,0,0
Anc80BC_1941,1941,1,1,1,1,0,0,1,0,1,0,1
Anc80BC_1942,1942,1,1,1,1,0,0,1,0,1,1,0
Anc80BC_1943,1943,1,1,1,1,0,0,1,0,1,1,1
Anc80BC_1944,1944,1,1,1,1,0,0,1,1,0,0,0
Anc80BC_1945,1945,1,1,1,1,0,0,1,1,0,0,1
Anc80BC_1946,1946,1,1,1,1,0,0,1,1,0,1,0
Anc80BC_1947,1947,1,1,1,1,0,0,1,1,0,1,1
Anc80BC_1948,1948,1,1,1,1,0,0,1,1,1,0,0
Anc80BC_1949,1949,1,1,1,1,0,0,1,1,1,0,1
Anc80BC_1950,1950,1,1,1,1,0,0,1,1,1,1,0
Anc80BC_1951,1951,1,1,1,1,0,0,1,1,1,1,1
Anc80BC_1952,1952,1,1,1,1,0,1,0,0,0,0,0
Anc80BC_1953,1953,1,1,1,1,0,1,0,0,0,0,1
Anc80BC_1954,1954,1,1,1,1,0,1,0,0,0,1,0
Anc80BC_1955,1955,1,1,1,1,0,1,0,0,0,1,1
Anc80BC_1956,1956,1,1,1,1,0,1,0,0,1,0,0
Anc80BC_1957,1957,1,1,1,1,0,1,0,0,1,0,1
Anc80BC_1958,1958,1,1,1,1,0,1,0,0,1,1,0
Anc80BC_1959,1959,1,1,1,1,0,1,0,0,1,1,1
Anc80BC_1960,1960,1,1,1,1,0,1,0,1,0,0,0
Anc80BC_1961,1961,1,1,1,1,0,1,0,1,0,0,1
Anc80BC_1962,1962,1,1,1,1,0,1,0,1,0,1,0
Anc80BC_1963,1963,1,1,1,1,0,1,0,1,0,1,1
Anc80BC_1964,1964,1,1,1,1,0,1,0,1,1,0,0
Anc80BC_1965,1965,1,1,1,1,0,1,0,1,1,0,1
Anc80BC_1966,1966,1,1,1,1,0,1,0,1,1,1,0
Anc80BC_1967,1967,1,1,1,1,0,1,0,1,1,1,1
Anc80BC_1968,1968,1,1,1,1,0,1,1,0,0,0,0
Anc80BC_1969,1969,1,1,1,1,0,1,1,0,0,0,1
Anc80BC_1970,1970,1,1,1,1,0,1,1,0,0,1,0
Anc80BC_1971,1971,1,1,1,1,0,1,1,0,0,1,1
Anc80BC_1972,1972,1,1,1,1,0,1,1,0,1,0,0
Anc80BC_1973,1973,1,1,1,1,0,1,1,0,1,0,1
Anc80BC_1974,1974,1,1,1,1,0,1,1,0,1,1,0
Anc80BC_1975,1975,1,1,1,1,0,1,1,0,1,1,1
Anc80BC_1976,1976,1,1,1,1,0,1,1,1,0,0,0
Anc80BC_1977,1977,1,1,1,1,0,1,1,1,0,0,1
Anc80BC_1978,1978,1,1,1,1,0,1,1,1,0,1,0
Anc80BC_1979,1979,1,1,1,1,0,1,1,1,0,1,1
Anc80BC_1980,1980,1,1,1,1,0,1,1,1,1,0,0
Anc80BC_1981,1981,1,1,1,1,0,1,1,1,1,0,1
Anc80BC_1982,1982,1,1,1,1,0,1,1,1,1,1,0
Anc80BC_1983,1983,1,1,1,1,0,1,1,1,1,1,1
Anc80BC_1984,1984,1,1,1,1,1,0,0,0,0,0,0
Anc80BC_1985,1985,1,1,1,1,1,0,0,0,0,0,1
Anc80BC_1986,1986,1,1,1,1,1,0,0,0,0,1,0
Anc80BC_1987,1987,1,1,1,1,1,0,0,0,0,1,1
Anc80BC_1988,1988,1,1,1,1,1,0,0,0,1,0,0
Anc80BC_1989,1989,1,1,1,1,1,0,0,0,1,0,1
Anc80BC_1990,1990,1,1,1,1,1,0,0,0,1,1,0
Anc80BC_1991,1991,1,1,1,1,1,0,0,0,1,1,1
Anc80BC_1992,1992,1,1,1,1,1,0,0,1,0,0,0
Anc80BC_1993,1993,1,1,1,1,1,0,0,1,0,0,1
Anc80BC_1994,1994,1,1,1,1,1,0,0,1,0,1,0
Anc80BC_1995,1995,1,1,1,1,1,0,0,1,0,1,1
Anc80BC_1996,1996,1,1,1,1,1,0,0,1,1,0,0
Anc80BC_1997,1997,1,1,1,1,1,0,0,1,1,0,1
Anc80BC_1998,1998,1,1,1,1,1,0,0,1,1,1,0
Anc80BC_1999,1999,1,1,1,1,1,0,0,1,1,1,1
Anc80BC_2000,2000,1,1,1,1,1,0,1,0,0,0,0
Anc80BC_2001,2001,1,1,1,1,1,0,1,0,0,0,1
Anc80BC_2002,2002,1,1,1,1,1,0,1,0,0,1,0
Anc80BC_2003,2003,1,1,1,1,1,0,1,0,0,1,1
Anc80BC_2004,2004,1,1,1,1,1,0,1,0,1,0,0
Anc80BC_2005,2005,1,1,1,1,1,0,1,0,1,0,1
Anc80BC_2006,2006,1,1,1,1,1,0,1,0,1,1,0
Anc80BC_2007,2007,1,1,1,1,1,0,1,0,1,1,1
Anc80BC_2008,2008,1,1,1,1,1,0,1,1,0,0,0
Anc80BC_2009,2009,1,1,1,1,1,0,1,1,0,0,1
Anc80BC_2010,2010,1,1,1,1,1,0,1,1,0,1,0
Anc80BC_2011,2011,1,1,1,1,1,0,1,1,0,1,1
Anc80BC_2012,2012,1,1,1,1,1,0,1,1,1,0,0
Anc80BC_2013,2013,1,1,1,1,1,0,1,1,1,0,1
Anc80BC_2014,2014,1,1,1,1,1,0,1,1,1,1,0
Anc80BC_2015,2015,1,1,1,1,1,0,1,1,1,1,1
Anc80BC_2016,2016,1,1,1,1,1,1,0,0,0,0,0
Anc80BC_2017,2017,1,1,1,1,1,1,0,0,0,0,1
Anc80BC_2018,2018,1,1,1,1,1,1,0,0,0,1,0
Anc80BC_2019,2019,1,1,1,1,1,1,0,0,0,1,1
Anc80BC_2020,2020,1,1,1,1,1,1,0,0,1,0,0
Anc80BC_2021,2021,1,1,1,1,1,1,0,0,1,0,1
Anc80BC_2022,2022,1,1,1,1,1,1,0,0,1,1,0
Anc80BC_2023,2023,1,1,1,1,1,1,0,0,1,1,1
Anc80BC_2024,2024,1,1,1,1,1,1,0,1,0,0,0
Anc80BC_2025,2025,1,1,1,1,1,1,0,1,0,0,1
Anc80BC_2026,2026,1,1,1,1,1,1,0,1,0,1,0
Anc80BC_2027,2027,1,1,1,1,1,1,0,1,0,1,1
Anc80BC_2028,2028,1,1,1,1,1,1,0,1,1,0,0
Anc80BC_2029,2029,1,1,1,1,1,1,0,1,1,0,1
Anc80BC_2030,2030,1,1,1,1,1,1,0,1,1,1,0
Anc80BC_2031,2031,1,1,1,1,1,1,0,1,1,1,1
Anc80BC_2032,2032,1,1,1,1,1,1,1,0,0,0,0
Anc80BC_2033,2033,1,1,1,1,1,1,1,0,0,0,1
Anc80BC_2034,2034,1,1,1,1,1,1,1,0,0,1,0
Anc80BC_2035,2035,1,1,1,1,1,1,1,0,0,1,1
Anc80BC_2036,2036,1,1,1,1,1,1,1,0,1,0,0
Anc80BC_2037,2037,1,1,1,1,1,1,1,0,1,0,1
Anc80BC_2038,2038,1,1,1,1,1,1,1,0,1,1,0
Anc80BC_2039,2039,1,1,1,1,1,1,1,0,1,1,1
Anc80BC_2040,2040,1,1,1,1,1,1,1,1,0,0,0
Anc80BC_2041,2041,1,1,1,1,1,1,1,1,0,0,1
Anc80BC_2042,2042,1,1,1,1,1,1,1,1,0,1,0
Anc80BC_2043,2043,1,1,1,1,1,1,1,1,0,1,1
Anc80BC_2044,2044,1,1,1,1,1,1,1,1,1,0,0
Anc80BC_2045,2045,1,1,1,1,1,1,1,1,1,0,1
