barcode_index_matrix,index,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15
Anc81BC_338,338,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0
Anc81BC_339,339,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1
Anc81BC_340,340,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0
Anc81BC_341,341,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1
Anc81BC_342,342,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0
Anc81BC_343,343,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1
Anc81BC_344,344,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0
Anc81BC_345,345,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1
Anc81BC_346,346,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0
Anc81BC_347,347,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1
Anc81BC_348,348,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0
Anc81BC_349,349,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1
Anc81BC_350,350,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0
Anc81BC_351,351,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1
Anc81BC_352,352,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
Anc81BC_353,353,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1
Anc81BC_354,354,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0
Anc81BC_355,355,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1
Anc81BC_356,356,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0
Anc81BC_357,357,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1
Anc81BC_358,358,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0
Anc81BC_359,359,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1
Anc81BC_360,360,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0
Anc81BC_361,361,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1
Anc81BC_362,362,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0
Anc81BC_363,363,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1
Anc81BC_364,364,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0
Anc81BC_365,365,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1
Anc81BC_366,366,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0
Anc81BC_367,367,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1
Anc81BC_368,368,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0
Anc81BC_369,369,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1
Anc81BC_370,370,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0
Anc81BC_371,371,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1
Anc81BC_372,372,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0
Anc81BC_373,373,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1
Anc81BC_374,374,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0
Anc81BC_375,375,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1
Anc81BC_376,376,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0
Anc81BC_377,377,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1
Anc81BC_378,378,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0
Anc81BC_379,379,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1
Anc81BC_380,380,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0
Anc81BC_381,381,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1
Anc81BC_382,382,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0
Anc81BC_383,383,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
Anc81BC_384,384,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Anc81BC_385,385,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
Anc81BC_386,386,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
Anc81BC_387,387,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1
Anc81BC_388,388,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
Anc81BC_389,389,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1
Anc81BC_390,390,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0
Anc81BC_391,391,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1
Anc81BC_392,392,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
Anc81BC_393,393,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1
Anc81BC_394,394,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0
Anc81BC_395,395,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1
Anc81BC_396,396,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0
Anc81BC_397,397,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1
Anc81BC_398,398,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0
Anc81BC_399,399,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1
Anc81BC_400,400,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
Anc81BC_401,401,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1
Anc81BC_402,402,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0
Anc81BC_403,403,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1
Anc81BC_404,404,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0
Anc81BC_405,405,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1
Anc81BC_406,406,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0
Anc81BC_407,407,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1
Anc81BC_408,408,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0
Anc81BC_409,409,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1
Anc81BC_410,410,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0
Anc81BC_411,411,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1
Anc81BC_412,412,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0
Anc81BC_413,413,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1
Anc81BC_414,414,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0
Anc81BC_415,415,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1
Anc81BC_416,416,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
Anc81BC_417,417,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1
Anc81BC_418,418,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0
Anc81BC_419,419,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1
Anc81BC_420,420,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0
Anc81BC_421,421,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1
Anc81BC_422,422,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0
Anc81BC_423,423,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1
Anc81BC_424,424,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0
Anc81BC_425,425,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1
Anc81BC_426,426,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0
Anc81BC_427,427,0,0,0,0,0,0,1,1,0,1,0,1,0,1,1
Anc81BC_428,428,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0
Anc81BC_429,429,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1
Anc81BC_430,430,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0
Anc81BC_431,431,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1
Anc81BC_432,432,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0
Anc81BC_433,433,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1
Anc81BC_434,434,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0
Anc81BC_435,435,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1
Anc81BC_436,436,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0
Anc81BC_437,437,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1
Anc81BC_438,438,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0
Anc81BC_439,439,0,0,0,0,0,0,1,1,0,1,1,0,1,1,1
Anc81BC_440,440,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0
Anc81BC_441,441,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1
Anc81BC_442,442,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0
Anc81BC_443,443,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1
Anc81BC_444,444,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0
Anc81BC_445,445,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1
Anc81BC_446,446,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0
Anc81BC_447,447,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1
Anc81BC_448,448,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
Anc81BC_449,449,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1
Anc81BC_450,450,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0
Anc81BC_451,451,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1
Anc81BC_452,452,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0
Anc81BC_453,453,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1
Anc81BC_454,454,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0
Anc81BC_455,455,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1
Anc81BC_456,456,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0
Anc81BC_457,457,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1
Anc81BC_458,458,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0
Anc81BC_459,459,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1
Anc81BC_460,460,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0
Anc81BC_461,461,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1
Anc81BC_462,462,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0
Anc81BC_463,463,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1
Anc81BC_464,464,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0
Anc81BC_465,465,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1
Anc81BC_466,466,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0
Anc81BC_467,467,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1
Anc81BC_468,468,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0
Anc81BC_469,469,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1
Anc81BC_470,470,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0
Anc81BC_471,471,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1
Anc81BC_472,472,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0
Anc81BC_473,473,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1
Anc81BC_474,474,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0
Anc81BC_475,475,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1
Anc81BC_476,476,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0
Anc81BC_477,477,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1
Anc81BC_478,478,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0
Anc81BC_479,479,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1
Anc81BC_480,480,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
Anc81BC_481,481,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
Anc81BC_482,482,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0
Anc81BC_483,483,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1
Anc81BC_484,484,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0
Anc81BC_485,485,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
Anc81BC_486,486,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0
Anc81BC_487,487,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1
Anc81BC_488,488,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0
Anc81BC_489,489,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1
Anc81BC_490,490,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0
Anc81BC_491,491,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1
Anc81BC_492,492,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0
Anc81BC_493,493,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1
Anc81BC_494,494,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0
Anc81BC_495,495,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1
Anc81BC_496,496,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0
Anc81BC_497,497,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1
Anc81BC_498,498,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0
Anc81BC_499,499,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1
Anc81BC_500,500,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0
Anc81BC_501,501,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1
Anc81BC_502,502,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0
Anc81BC_503,503,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1
Anc81BC_504,504,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0
Anc81BC_505,505,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1
Anc81BC_506,506,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0
Anc81BC_507,507,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1
Anc81BC_508,508,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0
Anc81BC_509,509,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1
Anc81BC_510,510,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
Anc81BC_511,511,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
Anc81BC_512,512,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Anc81BC_513,513,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Anc81BC_514,514,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
Anc81BC_515,515,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
Anc81BC_516,516,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
Anc81BC_517,517,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
Anc81BC_518,518,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
Anc81BC_519,519,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1
Anc81BC_520,520,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Anc81BC_521,521,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
Anc81BC_522,522,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
Anc81BC_523,523,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1
Anc81BC_524,524,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
Anc81BC_525,525,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
Anc81BC_526,526,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0
Anc81BC_527,527,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1
Anc81BC_528,528,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Anc81BC_529,529,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
Anc81BC_530,530,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
Anc81BC_531,531,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1
Anc81BC_532,532,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
Anc81BC_533,533,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1
Anc81BC_534,534,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
Anc81BC_535,535,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1
Anc81BC_536,536,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
Anc81BC_537,537,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1
Anc81BC_538,538,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0
Anc81BC_539,539,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1
Anc81BC_540,540,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0
Anc81BC_541,541,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1
Anc81BC_542,542,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0
Anc81BC_543,543,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1
Anc81BC_544,544,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Anc81BC_545,545,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
Anc81BC_546,546,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
Anc81BC_547,547,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1
Anc81BC_548,548,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
Anc81BC_549,549,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
Anc81BC_550,550,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
Anc81BC_551,551,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1
Anc81BC_552,552,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
Anc81BC_553,553,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
Anc81BC_554,554,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0
Anc81BC_555,555,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1
Anc81BC_556,556,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0
Anc81BC_557,557,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1
Anc81BC_558,558,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0
Anc81BC_559,559,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1
Anc81BC_560,560,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
Anc81BC_561,561,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1
Anc81BC_562,562,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0
Anc81BC_563,563,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1
Anc81BC_564,564,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0
Anc81BC_565,565,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1
Anc81BC_566,566,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0
Anc81BC_567,567,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1
Anc81BC_568,568,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0
Anc81BC_569,569,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1
Anc81BC_570,570,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0
Anc81BC_571,571,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1
Anc81BC_572,572,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0
Anc81BC_573,573,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1
Anc81BC_574,574,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0
Anc81BC_575,575,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1
Anc81BC_576,576,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Anc81BC_577,577,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
Anc81BC_578,578,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
Anc81BC_579,579,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
Anc81BC_580,580,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
Anc81BC_581,581,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
Anc81BC_582,582,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
Anc81BC_583,583,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1
Anc81BC_584,584,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
Anc81BC_585,585,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
Anc81BC_586,586,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
Anc81BC_587,587,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1
Anc81BC_588,588,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0
Anc81BC_589,589,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1
Anc81BC_590,590,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0
Anc81BC_591,591,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1
Anc81BC_592,592,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
Anc81BC_593,593,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
Anc81BC_594,594,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0
Anc81BC_595,595,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1
Anc81BC_596,596,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
Anc81BC_597,597,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1
Anc81BC_598,598,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0
Anc81BC_599,599,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1
Anc81BC_600,600,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0
Anc81BC_601,601,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1
Anc81BC_602,602,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0
Anc81BC_603,603,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1
Anc81BC_604,604,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0
Anc81BC_605,605,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1
Anc81BC_606,606,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0
Anc81BC_607,607,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1
Anc81BC_608,608,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
Anc81BC_609,609,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1
Anc81BC_610,610,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0
Anc81BC_611,611,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1
Anc81BC_612,612,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0
Anc81BC_613,613,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1
Anc81BC_614,614,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0
Anc81BC_615,615,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1
Anc81BC_616,616,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0
Anc81BC_617,617,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1
Anc81BC_618,618,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0
Anc81BC_619,619,0,0,0,0,0,1,0,0,1,1,0,1,0,1,1
Anc81BC_620,620,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0
Anc81BC_621,621,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1
Anc81BC_622,622,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0
Anc81BC_623,623,0,0,0,0,0,1,0,0,1,1,0,1,1,1,1
Anc81BC_624,624,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0
Anc81BC_625,625,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1
Anc81BC_626,626,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0
Anc81BC_627,627,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1
Anc81BC_628,628,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0
Anc81BC_629,629,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1
Anc81BC_630,630,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0
Anc81BC_631,631,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1
Anc81BC_632,632,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0
Anc81BC_633,633,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1
Anc81BC_634,634,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0
Anc81BC_635,635,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1
Anc81BC_636,636,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0
Anc81BC_637,637,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1
Anc81BC_638,638,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0
Anc81BC_639,639,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1
Anc81BC_640,640,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
Anc81BC_641,641,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
Anc81BC_642,642,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
Anc81BC_643,643,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1
Anc81BC_644,644,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
Anc81BC_645,645,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
Anc81BC_646,646,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0
Anc81BC_647,647,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1
Anc81BC_648,648,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
Anc81BC_649,649,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
Anc81BC_650,650,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
Anc81BC_651,651,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1
Anc81BC_652,652,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0
Anc81BC_653,653,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1
Anc81BC_654,654,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0
Anc81BC_655,655,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1
Anc81BC_656,656,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
Anc81BC_657,657,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
Anc81BC_658,658,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
Anc81BC_659,659,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1
Anc81BC_660,660,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
Anc81BC_661,661,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1
Anc81BC_662,662,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0
Anc81BC_663,663,0,0,0,0,0,1,0,1,0,0,1,0,1,1,1
Anc81BC_664,664,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0
Anc81BC_665,665,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1
Anc81BC_666,666,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0
Anc81BC_667,667,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1
Anc81BC_668,668,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0
Anc81BC_669,669,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1
Anc81BC_670,670,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0
Anc81BC_671,671,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1
Anc81BC_672,672,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
Anc81BC_673,673,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
Anc81BC_674,674,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0
Anc81BC_675,675,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1
Anc81BC_676,676,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
Anc81BC_677,677,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1
